date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2024-12-05,1,0.03444474217316973,0,0.411468812611575,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.03444474217316973,0.03444474217316973,0.7097674480658187,1.7011466779935873
2024-12-06,1,2.627082989481444e-05,0,0.3678392088499378,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-2.627082989481444e-05,2.627082989481444e-05,0.7097488018859257,1.701191368528591
2024-12-07,1,0.013136868131795154,1,0.5507462523444457,M2_NTV_plus_BTC_market,logistic,1,2.0,0.001,0.012136868131795153,0.013136868131795154,0.7183629295011149,1.7235396952038993
2024-12-08,0,-0.03756861480096407,0,0.43608260411418615,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,0.03656861480096407,-0.03756861480096407,0.7446324667573333,1.6587886963006129
2024-12-09,0,-0.007772430783165474,0,0.47189125352211303,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.007772430783165474,0.7442601505239547,1.645895875974719
2024-12-10,1,0.04652269534294651,0,0.42358499693529333,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.04702269534294651,0.04652269534294651,0.7092630322099712,1.722467388378903
2024-12-11,0,-0.011169293200355757,0,0.35734967875333934,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.011169293200355757,-0.011169293200355757,0.7171849989728978,1.703228645090048
2024-12-12,1,0.014156490833941326,0,0.43675377965717344,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.014156490833941326,0.014156490833941326,0.7070321761086977,1.7273403857923715
2024-12-13,0,-0.0008504799301751742,0,0.3456783571329111,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.0008504799301751742,-0.0008504799301751742,0.7076334927844663,1.725871317461674
2024-12-14,1,0.02886101293644905,0,0.4763325847033669,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.02886101293644905,0.7072796760380741,1.7756817118815817
2024-12-15,1,0.016596788984881483,1,0.503250298792176,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.016596788984881483,0.7072796760380741,1.8051523265579934
2024-12-16,1,0.001045771070669721,0,0.4081041424375959,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.001545771070669721,0.001045771070669721,0.7061863835759818,1.80704010263926
2024-12-17,0,-0.057462106019896764,0,0.40285288430838756,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.057462106019896764,-0.057462106019896764,0.7467653404188324,1.7032037726791978
2024-12-18,0,-0.025495268879325628,0,0.38987583469414316,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.025495268879325628,-0.025495268879325628,0.7658043235625717,1.6597801345384597
2024-12-19,1,0.002717960528709318,0,0.3627857957717274,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.002717960528709318,0.002717960528709318,0.7637228976384136,1.6642913514304711
2024-12-20,0,-0.005433973434635808,0,0.3126285973732864,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.005433973434635808,-0.005433973434635808,0.7678729475756039,1.6552476364393038
2024-12-21,0,-0.021802983021374844,0,0.4204687336468909,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.021802983021374844,-0.021802983021374844,0.7846148684141678,1.619158300325847
2024-12-22,0,-0.004402456102765462,1,0.5183475475397005,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.004402456102765462,0.7842225609799608,1.6120300269852341
2024-12-23,1,0.04213760595334648,0,0.44034084443255467,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.04263760595334648,0.04213760595334648,0.7507851884451731,1.6799571130473003
2024-12-24,1,0.0063146152104343045,0,0.47360279755077583,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.0063146152104343045,0.7504097958509505,1.690565395786226
2024-12-25,0,-0.03528406928650052,1,0.5174013552846063,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,-0.0,-0.03528406928650052,0.7504097958509505,1.6309153692279448
2024-12-26,0,-0.017022260795415023,1,0.5602325946611116,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.017522260795415023,-0.017022260795415023,0.7372609197046159,1.6031535024776962
2024-12-27,1,0.010609799867287384,0,0.42112835001146404,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.011609799867287385,0.010609799867287384,0.7287014679768731,1.6201626402955254
2024-12-28,0,-0.017167251608511402,0,0.4867593626390356,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.017167251608511402,0.7283371172428846,1.592348900602862
2024-12-29,0,-0.00948373223930199,1,0.5599595898360701,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.00998373223930199,-0.00948373223930199,0.7210655944843866,1.5772474899979976
2024-12-30,1,0.008484077565384274,0,0.3659774532576279,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.009484077565384275,0.008484077565384274,0.7142269524565668,1.5906289800429483
2024-12-31,1,0.010602195613021781,0,0.38112355992829877,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.010602195613021781,0.010602195613021781,0.7066545785945298,1.6074931396371048
2025-01-01,1,0.026129247147606893,0,0.40633840100222857,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.026129247147606893,0.026129247147606893,0.6881902264624454,1.6494957251707654
2025-01-02,1,0.012597729955682757,0,0.40752930126586373,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.012597729955682757,0.012597729955682757,0.6795205918313314,1.6702756268795198
2025-01-03,1,0.0013128146911018934,0,0.3696201211263371,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.0013128146911018934,0.0013128146911018934,0.678628507215469,1.6724683892606766
2025-01-04,1,0.0008014800420892421,0,0.4888327631120394,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.0008014800420892421,0.6782891929618613,1.6738088392956942
2025-01-05,1,0.03827621924594227,0,0.4793014719513408,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.03827621924594227,0.6782891929618613,1.7378759134043724
2025-01-06,0,-0.05050430525956884,0,0.3984028561887114,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.05000430525956884,-0.05050430525956884,0.7122065728209929,1.650105697770546
2025-01-07,0,-0.019388436629511285,1,0.5505673440078869,M2_NTV_plus_BTC_market,logistic,1,2.0,0.001,-0.020388436629511286,-0.019388436629511285,0.6976857942439106,1.6181127280173262
2025-01-08,0,-0.026929603222076492,1,0.6093905843085868,M2_NTV_plus_BTC_market,logistic,1,0.0,0.0,-0.026929603222076492,-0.026929603222076492,0.6788973926312428,1.5745375942832278
2025-01-09,1,0.023976181025154863,0,0.44743305903119474,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.024976181025154864,0.023976181025154863,0.6619411284553792,1.6122889926746744
2025-01-10,0,-0.001424047578467369,0,0.4045970738534777,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.001424047578467369,-0.001424047578467369,0.6628837641164441,1.6099930164388665
2025-01-11,0,-0.0008264678561502592,1,0.5431100555818155,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.0008264678561502592,0.662552322234386,1.6086624089621533
2025-01-12,1,0.00029724205673309356,1,0.5076004847174893,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.00029724205673309356,0.662552322234386,1.6091405710851825
2025-01-13,1,0.021345722040169157,0,0.39853088621952765,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.021845722040169158,0.021345722040169157,0.648078388365785,1.643488838439126
2025-01-14,1,0.041129999632577796,1,0.5195862450589681,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.041129999632577796,0.6477543491716021,1.7110855337602728
2025-01-15,0,-0.0074383335632930425,0,0.464071292880996,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,-0.0,-0.0074383335632930425,0.6477543491716021,1.6983579088048386
2025-01-16,1,0.04716598568833419,0,0.4659281991201772,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.04716598568833419,0.6477543491716021,1.7784626336251967
2025-01-17,0,-0.000516635042589142,0,0.4147360755097994,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,1.6635042589141936e-05,-0.000516635042589142,0.6477651245927879,1.7775438175067306
2025-01-18,0,-0.03178356737719257,1,0.6211251755821137,M2_NTV_plus_BTC_market,logistic,1,2.0,0.001,-0.03278356737719257,-0.03178356737719257,0.6265290729861047,1.7210471338170934
2025-01-19,1,0.009170622908047932,1,0.7083193792676816,M2_NTV_plus_BTC_market,logistic,1,0.0,0.0,0.009170622908047932,0.009170622908047932,0.6322747348553891,1.7368302080883067
2025-01-20,1,0.040479676535688514,0,0.3049069681012457,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.041479676535688514,0.040479676535688514,0.6060481833718994,1.8071365331091338
2025-01-21,0,-0.023488299826845638,0,0.3100523310579508,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.023488299826845638,-0.023488299826845638,0.6202832248124536,1.7646899683914201
2025-01-22,1,0.002962783076025932,0,0.4271278253596711,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.002962783076025932,0.002962783076025932,0.6184454601716365,1.769918361964203
2025-01-23,1,0.008265785680243276,0,0.38850988539659215,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.008265785680243276,0.008265785680243276,0.6133335225429383,1.7845481278157262
2025-01-24,0,-0.0010001569662844156,0,0.3953137183246103,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.0010001569662844156,-0.0010001569662844156,0.6139469523381653,1.7827632995740215
2025-01-25,0,-0.019406534499448846,1,0.5024995051082033,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.019406534499448846,0.6136399788619963,1.7481660420964868
2025-01-26,0,-0.005792734886665207,1,0.6176009280521871,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.006292734886665208,-0.005792734886665207,0.6097785051591589,1.738039379676751
2025-01-27,0,-0.007397669160641884,0,0.3117977909264714,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,0.006397669160641884,-0.007397669160641884,0.613679666296438,1.7251819393577352
2025-01-28,1,0.023395602825692086,0,0.3893499659151552,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.023395602825692086,0.023395602825692086,0.5993222605615632,1.765543610813006
2025-01-29,1,0.009952379879751394,0,0.42427287091196003,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.009952379879751394,0.009952379879751394,0.5933575777540632,1.783114971522085
2025-01-30,0,-0.022249243050878498,0,0.3803581101651947,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.022249243050878498,-0.022249243050878498,0.6065593347175938,1.74344201313303
2025-01-31,0,-0.017080384621634526,0,0.4521474124215224,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.017080384621634526,0.606256055050235,1.713663352983201
2025-02-01,0,-0.02947596219670423,1,0.6031556554827143,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.02997596219670423,-0.02947596219670423,0.5880829464625262,1.6631514767727908
2025-02-02,1,0.03804365081173988,1,0.571766150874968,M2_NTV_plus_BTC_market,logistic,1,0.0,0.0,0.03804365081173988,0.03804365081173988,0.6104557687260858,1.7264238308021644
2025-02-03,0,-0.034846278405663456,0,0.1716096430116711,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,0.033846278405663455,-0.034846278405663456,0.6311174246287321,1.6662643853478603
2025-02-04,0,-0.012836943218062724,0,0.39549118665476735,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.012836943218062724,-0.012836943218062724,0.6392190431726212,1.6448746440468696
2025-02-05,0,-0.00022924323774897726,0,0.3677099755229501,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.00022924323774897726,-0.00022924323774897726,0.639365579815709,1.644497567657777
2025-02-06,0,-0.0006647556256734743,0,0.45484665257672124,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.0006647556256734743,0.6390458970258012,1.6434043786482702
2025-02-07,0,-0.00048309597099249757,0,0.4925220706576177,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,-0.0,-0.00048309597099249757,0.6390458970258012,1.6426104566142337
2025-02-08,1,0.00018283765004545316,1,0.5249935362651309,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.00018283765004545316,0.6390458970258012,1.642910787650061
2025-02-09,1,0.009714611676219231,0,0.45953739645196423,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,0.0,0.009714611676219231,0.6390458970258012,1.6588710279707528
2025-02-10,0,-0.017345724709743937,0,0.3100856725471599,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.016845724709743937,-0.017345724709743937,0.6498110882839893,1.6300967077906021
2025-02-11,1,0.02233406885677658,0,0.4740347583219533,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.02233406885677658,0.6494861827398473,1.6665033999056023
2025-02-12,0,-0.012892487184132717,0,0.39756942718696076,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.012392487184132717,-0.012892487184132717,0.6575349319357221,1.6450180261800056
2025-02-13,1,0.009160278803397981,0,0.4558174371646639,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.009160278803397981,0.6572061644697543,1.6600868499364299
2025-02-14,1,0.0007320640697474623,0,0.36244445504361056,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.0012320640697474623,0.0007320640697474623,0.6563964443680946,1.6613021398719285
2025-02-15,0,-0.014401672980240199,0,0.47886049888752713,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.014401672980240199,0.6560682461459106,1.6373766097321198
2025-02-16,0,-0.004176223623530095,0,0.47720827970624896,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,-0.0,-0.004176223623530095,0.6560682461459106,1.630538558853941
2025-02-17,0,-0.0024415545387781457,0,0.42518379406652607,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.0019415545387781456,-0.0024415545387781457,0.6573420384269635,1.6265575100349183
2025-02-18,1,0.011472343504350446,0,0.4576318550183476,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.011472343504350446,0.6570133674077501,1.6452179365196198
2025-02-19,1,0.017574558032842136,0,0.36852425245803483,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.018074558032842136,0.017574558032842136,0.6451381411701856,1.6741319146216567
2025-02-20,0,-0.02245807176184722,0,0.38780290703201126,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.02245807176184722,-0.02245807176184722,0.6596266998408904,1.6365341399442848
2025-02-21,1,0.0047043783073406065,0,0.46590857156354876,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.0047043783073406065,0.65929688649097,1.644233015651461
2025-02-22,0,-0.0031460239332733453,0,0.4658659136389966,M2_NTV_plus_BTC_market,logistic,0,0.0,0.0,-0.0,-0.0031460239332733453,0.65929688649097,1.6390602192323434
2025-02-23,0,-0.05043681513571874,1,0.562759996943551,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.05093681513571874,-0.05043681513571874,0.6257144028642244,1.556391241958611
2025-02-24,0,-0.029337712021491935,1,0.5290493390314215,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.029337712021491935,0.6254015456627924,1.5107302839092571
2025-02-25,0,-0.04946290046952739,0,0.4216947395217592,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.04896290046952739,-0.04946290046952739,0.6560230192965683,1.4360051822399527
2025-02-26,1,0.004234922709094535,1,0.5114954907243502,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.004234922709094535,0.65569500778692,1.442086553196598
2025-02-27,0,-0.003910297790814532,0,0.43285062599665436,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,0.003410297790814532,-0.003910297790814532,0.6579311230234239,1.43644756533347
2025-02-28,1,0.019661575342751147,0,0.4454410912766211,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,-0.019661575342751147,0.019661575342751147,0.644995160677758,1.4646903873651855
2025-03-01,1,0.09550452979612856,0,0.48571740381441714,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.09550452979612856,0.6446726630974191,1.604574954107407
2025-03-02,0,-0.08682040111941614,1,0.5938143186078514,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.08732040111941614,-0.08682040111941614,0.5883795875650302,1.465265112965633
2025-03-03,1,0.013437685575495406,1,0.6955161604476398,M2_NTV_plus_BTC_market,logistic,1,0.0,0.0,0.013437685575495406,0.013437685575495406,0.5962860474617687,1.484954884838408
2025-03-04,1,0.03899657851208138,0,0.42786514253783775,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.03999657851208138,0.03899657851208138,0.5724366457488054,1.5428630445919078
2025-03-05,0,-0.007303133084179958,0,0.44817353572169005,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.007303133084179958,-0.007303133084179958,0.5766172267549705,1.53159531044659
2025-03-06,0,-0.0357824911826653,0,0.4162089710424941,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.0357824911826653,-0.0357824911826653,0.5972500275871032,1.4767910147551233
2025-03-07,0,-0.006779571257010009,0,0.4416534614280218,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.006779571257010009,-0.006779571257010009,0.6012991267073812,1.466779004838879
2025-03-08,0,-0.0644603432710168,0,0.49671830880180945,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.0644603432710168,0.6009984771440275,1.3722299266842444
2025-03-09,0,-0.02567012890361897,1,0.5768856667955566,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,-0.026170128903618972,-0.02567012890361897,0.5852702695262897,1.3370046075808562
2025-03-10,1,0.05513944554449135,1,0.5822139144508978,M2_NTV_plus_BTC_market,logistic,1,0.0,0.0,0.05513944554449135,0.05513944554449135,0.6175417476816443,1.4107263003332948
2025-03-11,1,0.010380466895202334,0,0.359334081781442,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,-0.011380466895202335,0.010380466895202334,0.6105138342657479,1.425370297992096
2025-03-12,0,-0.0317197970748182,0,0.39178498284594493,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.0317197970748182,-0.0317197970748182,0.6298792092000266,1.3801578413833135
2025-03-13,1,0.03580259620308812,1,0.5240805189302047,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.03580259620308812,0.6295642695954267,1.429571075274886
2025-03-14,1,0.004454112352525463,0,0.40838364115189957,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.004954112352525464,0.004454112352525463,0.6264453374707153,1.435938545460081
2025-03-15,0,-0.020907717157540473,1,0.525544926385609,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.020907717157540473,0.6261321148019799,1.4059163484959916
2025-03-16,1,0.018115835083536647,1,0.5848906952199872,M2_NTV_plus_BTC_market,logistic,1,1.0,0.0005,0.017615835083536646,0.018115835083536647,0.6371619548768377,1.431385697206593
2025-03-17,0,-0.016142449028442418,0,0.4646022285729392,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.016142449028442418,0.6368433738993993,1.408279626549394
2025-03-18,1,0.049997601050550955,0,0.41020609037989253,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.050497601050550955,0.049997601050550955,0.6046843112725406,1.4786902294852295
2025-03-19,0,-0.030937253791171848,0,0.37206865814190265,M2_NTV_plus_BTC_market,logistic,-1,0.0,0.0,0.030937253791171848,-0.030937253791171848,0.6233915832739192,1.4329436145771188
2025-03-20,0,-0.0014727011460912154,1,0.5603052539932087,M2_NTV_plus_BTC_market,logistic,1,2.0,0.001,-0.0024727011460912154,-0.0014727011460912154,0.6218501221914942,1.4308333168736471
2025-03-21,0,-0.0025077306278807887,0,0.40950848519336464,M2_NTV_plus_BTC_market,logistic,-1,2.0,0.001,0.0015077306278807887,-0.0025077306278807887,0.6227877046666737,1.427245172341531
2025-03-22,1,0.026503933905394295,1,0.6218596976128603,M2_NTV_plus_BTC_market,logistic,1,2.0,0.001,0.025503933905394294,0.026503933905394295,0.6386712411235848,1.465072784056064
2025-03-23,1,0.016786352378946434,0,0.4862693903489501,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,0.016786352378946434,0.638351905503023,1.4896660120700331
2025-03-24,0,-0.0003109860024155253,0,0.4430166000235299,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.0001890139975844747,-0.0003109860024155253,0.6382312480574982,1.4892027467920053
2025-03-25,0,-0.00652577110204744,0,0.4720825159558971,M2_NTV_plus_BTC_market,logistic,0,1.0,0.0005,-0.0005,-0.00652577110204744,0.6379121324334694,1.4794845505419003
2025-03-26,1,0.003178549412391707,0,0.38737263420631973,M2_NTV_plus_BTC_market,logistic,-1,1.0,0.0005,-0.003678549412391707,0.003178549412391707,0.6355655411335488,1.484187165290668
